id,vehicle_id,stop_id,delay,scheduled_time,actual_time,scheduled_time_12hr,actual_time_12hr,actual_delay
2096680,3031,OXFOELI2,120,1730231343,1730231463,03:49:03 PM,03:51:03 PM,120
2096680,3031,OXFOADE2,177,1730231400,1730231577,03:50:00 PM,03:52:57 PM,177
2096680,3031,OXFOWIL2,163,1730231445,1730231608,03:50:45 PM,03:53:28 PM,163
2096680,3031,OXFOMAI2,130,1730231496,1730231626,03:51:36 PM,03:53:46 PM,130
2096680,3031,OXFOCOL2,118,1730231537,1730231655,03:52:17 PM,03:54:15 PM,118
2096680,3031,OXFOWAT2,98,1730231583,1730231681,03:53:03 PM,03:54:41 PM,98
2096680,3031,OXFOWEL2,75,1730231638,1730231713,03:53:58 PM,03:55:13 PM,75
2096680,3031,RICHOXF2,119,1730231700,1730231819,03:55:00 PM,03:56:59 PM,119
2096680,3031,RICHMILL,83,1730231773,1730231856,03:56:13 PM,03:57:36 PM,83
2096680,3031,RICHCENT,41,1730231877,1730231918,03:57:57 PM,03:58:38 PM,41
2096680,3031,RICHKEN2,0,1730231948,1730231948,03:59:08 PM,03:59:08 PM,0
2096680,3031,RICHDUF2,-19,1730231990,1730231971,03:59:50 PM,03:59:31 PM,-19
2096680,3031,RICHQUE1,0,1730232060,1730232060,04:01:00 PM,04:01:00 PM,0
2096680,3031,RICHKIN4,-48,1730232120,1730232072,04:02:00 PM,04:01:12 PM,-48
2096680,3031,RICHKIN4,124,1730232120,1730232244,04:02:00 PM,04:04:04 PM,124
2096680,3031,HORTRIC2,60,1730232254,1730232314,04:04:14 PM,04:05:14 PM,60
2096680,3031,RIDOHORT,12,1730232360,1730232372,04:06:00 PM,04:06:12 PM,12
2096680,3031,RIDOCRA2,-8,1730232419,1730232410,04:06:59 PM,04:06:50 PM,-9
2096680,3031,RIDOELMW,-4,1730232452,1730232448,04:07:32 PM,04:07:28 PM,-4
2096680,3031,RIDOTEC2,-12,1730232510,1730232498,04:08:30 PM,04:08:18 PM,-12
2096680,3031,RIDOWINS,-24,1730232558,1730232534,04:09:18 PM,04:08:54 PM,-24
2096680,3031,RIDOEME2,-28,1730232594,1730232566,04:09:54 PM,04:09:26 PM,-28
2096680,3031,RIDOROSE,-46,1730232639,1730232592,04:10:39 PM,04:09:52 PM,-47
2096680,3031,RIDOBAS2,-50,1730232671,1730232620,04:11:11 PM,04:10:20 PM,-51
2096680,3031,RIDOMOU2,-50,1730232704,1730232654,04:11:44 PM,04:10:54 PM,-50
2096680,3031,UPPECOM2,-34,1730232750,1730232716,04:12:30 PM,04:11:56 PM,-34
2096680,3031,UPPECHI4,-48,1730232815,1730232768,04:13:35 PM,04:12:48 PM,-47
2096680,3031,CHIDHUN1,-60,1730232869,1730232808,04:14:29 PM,04:13:28 PM,-61
2096680,3031,CHIDCHID,-56,1730232928,1730232872,04:15:28 PM,04:14:32 PM,-56
2096680,3031,WILKCHI2,0,1730232960,1730232960,04:16:00 PM,04:16:00 PM,0
2096680,3031,SANDWIL2,0,1730233009,1730233009,04:16:49 PM,04:16:49 PM,0
2096680,3031,SANDVER1,0,1730233050,1730233050,04:17:30 PM,04:17:30 PM,0
2096680,3031,VERUEDEN,0,1730233072,1730233072,04:17:52 PM,04:17:52 PM,0
2096680,3031,EDENEAS2,0,1730233120,1730233120,04:18:40 PM,04:18:40 PM,0
2096680,3031,EDENNIX,0,1730233160,1730233160,04:19:20 PM,04:19:20 PM,0
2096680,3031,NIXOCRE2,0,1730233202,1730233202,04:20:02 PM,04:20:02 PM,0
2096680,3031,NIXOSDAL,0,1730233232,1730233232,04:20:32 PM,04:20:32 PM,0
2096680,3031,JALNERN3,0,1730233281,1730233281,04:21:21 PM,04:21:21 PM,0
2096680,3031,JALNBEE2,0,1730233361,1730233361,04:22:41 PM,04:22:41 PM,0
2096680,3031,JALNTUMB,0,1730233405,1730233405,04:23:25 PM,04:23:25 PM,0
2096680,3031,JALNBEM2,0,1730233465,1730233465,04:24:25 PM,04:24:25 PM,0
2096680,3031,JALNBRA4,0,1730233516,1730233516,04:25:16 PM,04:25:16 PM,0
2096680,3031,WHOKMASB,0,1730233560,1730233560,04:26:00 PM,04:26:00 PM,0
2103200,3032,FANCOLL3,624,1730228580,1730229204,03:03:00 PM,03:13:24 PM,624
2103200,3032,OXFOROE2,594,1730228630,1730229224,03:03:50 PM,03:13:44 PM,594
2103200,3032,OXFOHIG4,,,,,,
2103200,3032,OXFOHIG2,,,,,,
2103200,3032,MORNOXF2,745,1730228765,1730229510,03:06:05 PM,03:18:30 PM,745
2103200,3032,MORNOXF4,738,1730228788,1730229526,03:06:28 PM,03:18:46 PM,738
2103200,3032,MORNCON2,723,1730228829,1730229552,03:07:09 PM,03:19:12 PM,723
2103200,3032,MORNMOR4,727,1730228855,1730229582,03:07:35 PM,03:19:42 PM,727
2103200,3032,MORNSAL2,730,1730228880,1730229610,03:08:00 PM,03:20:10 PM,730
2103200,3032,MORNCURR,718,1730228912,1730229630,03:08:32 PM,03:20:30 PM,718
2103200,3032,MORNGLAS,705,1730228973,1730229678,03:09:33 PM,03:21:18 PM,705
